order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,timestamp_saved
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,DB,2024-04-30 13:51:08.897597
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,DB,2024-04-30 13:51:08.897597
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,DB,2024-04-30 13:51:08.897597
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,DB,2024-04-30 13:51:08.897597
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,DB,2024-04-30 13:51:08.897597
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,DB,2024-04-30 13:51:08.897597
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,DB,2024-04-30 13:51:08.897597
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,DB,2024-04-30 13:51:08.897597
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,DB,2024-04-30 13:51:08.897597
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,DB,2024-04-30 13:51:08.897597
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,DB,2024-04-30 13:51:08.897597
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,DB,2024-04-30 13:51:08.897597
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,DB,2024-04-30 13:51:08.897597
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,DB,2024-04-30 13:51:08.897597
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,DB,2024-04-30 13:51:08.897597
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,DB,2024-04-30 13:51:08.897597
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,DB,2024-04-30 13:51:08.897597
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,DB,2024-04-30 13:51:08.897597
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,DB,2024-04-30 13:51:08.897597
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,DB,2024-04-30 13:51:08.897597
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,DB,2024-04-30 13:51:08.897597
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,DB,2024-04-30 13:51:08.897597
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,DB,2024-04-30 13:51:08.897597
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,DB,2024-04-30 13:51:08.897597
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,DB,2024-04-30 13:51:08.897597
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,DB,2024-04-30 13:51:08.897597
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,DB,2024-04-30 13:51:08.897597
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,DB,2024-04-30 13:51:08.897597
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,DB,2024-04-30 13:51:08.897597
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,DB,2024-04-30 13:51:08.897597
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,DB,2024-04-30 13:51:08.897597
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,DB,2024-04-30 13:51:08.897597
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,DB,2024-04-30 13:51:08.897597
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,DB,2024-04-30 13:51:08.897597
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,DB,2024-04-30 13:51:08.897597
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,DB,2024-04-30 13:51:08.897597
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,DB,2024-04-30 13:51:08.897597
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,DB,2024-04-30 13:51:08.897597
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,DB,2024-04-30 13:51:08.897597
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,DB,2024-04-30 13:51:08.897597
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,DB,2024-04-30 13:51:08.897597
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,DB,2024-04-30 13:51:08.897597
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,DB,2024-04-30 13:51:08.897597
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,DB,2024-04-30 13:51:08.897597
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,DB,2024-04-30 13:51:08.897597
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,DB,2024-04-30 13:51:08.897597
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,DB,2024-04-30 13:51:08.897597
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,DB,2024-04-30 13:51:08.897597
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,DB,2024-04-30 13:51:08.897597
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,DB,2024-04-30 13:51:08.897597
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,DB,2024-04-30 13:51:08.897597
885,66,3,2017-05-13,2017-05-13,,3,8,DB,2024-04-30 13:51:08.897597
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,DB,2024-04-30 13:51:08.897597
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,DB,2024-04-30 13:51:08.897597
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,DB,2024-04-30 13:51:08.897597
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,DB,2024-04-30 13:51:08.897597
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,DB,2024-04-30 13:51:08.897597
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,DB,2024-04-30 13:51:08.897597
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,DB,2024-04-30 13:51:08.897597
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,DB,2024-04-30 13:51:08.897597
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,DB,2024-04-30 13:51:08.897597
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,DB,2024-04-30 13:51:08.897597
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,DB,2024-04-30 13:51:08.897597
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,DB,2024-04-30 13:51:08.897597
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,DB,2024-04-30 13:51:08.897597
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,DB,2024-04-30 13:51:08.897597
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,DB,2024-04-30 13:51:08.897597
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,DB,2024-04-30 13:51:08.897597
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,DB,2024-04-30 13:51:08.897597
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,DB,2024-04-30 13:51:08.897597
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,DB,2024-04-30 13:51:08.897597
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,DB,2024-04-30 13:51:08.897597
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,DB,2024-04-30 13:51:08.897597
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,DB,2024-04-30 13:51:08.897597
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,DB,2024-04-30 13:51:08.897597
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,DB,2024-04-30 13:51:08.897597
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,DB,2024-04-30 13:51:08.897597
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,DB,2024-04-30 13:51:08.897597
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,DB,2024-04-30 13:51:08.897597
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,DB,2024-04-30 13:51:08.897597
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,DB,2024-04-30 13:51:08.897597
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,DB,2024-04-30 13:51:08.897597
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,DB,2024-04-30 13:51:08.897597
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,DB,2024-04-30 13:51:08.897597
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,DB,2024-04-30 13:51:08.897597
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,DB,2024-04-30 13:51:08.897597
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,DB,2024-04-30 13:51:08.897597
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,DB,2024-04-30 13:51:08.897597
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,DB,2024-04-30 13:51:08.897597
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,DB,2024-04-30 13:51:08.897597
924,68,3,2017-06-02,2017-06-02,,3,8,DB,2024-04-30 13:51:08.897597
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,DB,2024-04-30 13:51:08.897597
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,DB,2024-04-30 13:51:08.897597
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,DB,2024-04-30 13:51:08.897597
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,DB,2024-04-30 13:51:08.897597
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,DB,2024-04-30 13:51:08.897597
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,DB,2024-04-30 13:51:08.897597
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,DB,2024-04-30 13:51:08.897597
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,DB,2024-04-30 13:51:08.897597
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,DB,2024-04-30 13:51:08.897597
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,DB,2024-04-30 13:51:08.897597
935,43,3,2017-06-10,2017-06-10,,3,8,DB,2024-04-30 13:51:08.897597
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,DB,2024-04-30 13:51:08.897597
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,DB,2024-04-30 13:51:08.897597
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,DB,2024-04-30 13:51:08.897597
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,DB,2024-04-30 13:51:08.897597
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,DB,2024-04-30 13:51:08.897597
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,DB,2024-04-30 13:51:08.897597
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,DB,2024-04-30 13:51:08.897597
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,DB,2024-04-30 13:51:08.897597
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,DB,2024-04-30 13:51:08.897597
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,DB,2024-04-30 13:51:08.897597
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,DB,2024-04-30 13:51:08.897597
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,DB,2024-04-30 13:51:08.897597
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,DB,2024-04-30 13:51:08.897597
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,DB,2024-04-30 13:51:08.897597
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,DB,2024-04-30 13:51:08.897597
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,DB,2024-04-30 13:51:08.897597
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,DB,2024-04-30 13:51:08.897597
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,DB,2024-04-30 13:51:08.897597
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,DB,2024-04-30 13:51:08.897597
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,DB,2024-04-30 13:51:08.897597
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,DB,2024-04-30 13:51:08.897597
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,DB,2024-04-30 13:51:08.897597
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,DB,2024-04-30 13:51:08.897597
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,DB,2024-04-30 13:51:08.897597
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,DB,2024-04-30 13:51:08.897597
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,DB,2024-04-30 13:51:08.897597
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,DB,2024-04-30 13:51:08.897597
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,DB,2024-04-30 13:51:08.897597
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,DB,2024-04-30 13:51:08.897597
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,DB,2024-04-30 13:51:08.897597
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,DB,2024-04-30 13:51:08.897597
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,DB,2024-04-30 13:51:08.897597
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,DB,2024-04-30 13:51:08.897597
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,DB,2024-04-30 13:51:08.897597
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,DB,2024-04-30 13:51:08.897597
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,DB,2024-04-30 13:51:08.897597
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,DB,2024-04-30 13:51:08.897597
973,238,4,2017-06-24,2017-06-27,2017-06-27,2,6,DB,2024-04-30 13:51:08.897597
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,DB,2024-04-30 13:51:08.897597
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,DB,2024-04-30 13:51:08.897597
976,1266,4,2017-06-25,2017-06-28,2017-06-27,3,9,DB,2024-04-30 13:51:08.897597
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,DB,2024-04-30 13:51:08.897597
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,DB,2024-04-30 13:51:08.897597
979,1190,4,2017-06-26,2017-06-29,2017-06-27,2,6,DB,2024-04-30 13:51:08.897597
980,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,DB,2024-04-30 13:51:08.897597
981,687,4,2017-06-26,2017-06-29,2017-06-28,3,8,DB,2024-04-30 13:51:08.897597
982,1423,4,2017-06-26,2017-06-29,2017-06-28,3,9,DB,2024-04-30 13:51:08.897597
983,1158,4,2017-06-27,2017-06-28,2017-06-29,2,6,DB,2024-04-30 13:51:08.897597
984,1287,4,2017-06-27,2017-06-28,2017-06-29,2,7,DB,2024-04-30 13:51:08.897597
985,461,4,2017-06-30,2017-07-02,2017-07-01,2,6,DB,2024-04-30 13:51:08.897597
986,556,4,2017-06-30,2017-07-03,2017-07-01,2,7,DB,2024-04-30 13:51:08.897597
987,172,4,2017-07-02,2017-07-04,2017-07-04,1,2,DB,2024-04-30 13:51:08.897597
988,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,DB,2024-04-30 13:51:08.897597
989,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,DB,2024-04-30 13:51:08.897597
990,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,DB,2024-04-30 13:51:08.897597
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,DB,2024-04-30 13:51:08.897597
992,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,DB,2024-04-30 13:51:08.897597
993,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,DB,2024-04-30 13:51:08.897597
994,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,DB,2024-04-30 13:51:08.897597
995,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,DB,2024-04-30 13:51:08.897597
996,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,DB,2024-04-30 13:51:08.897597
997,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,DB,2024-04-30 13:51:08.897597
998,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,DB,2024-04-30 13:51:08.897597
999,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,DB,2024-04-30 13:51:08.897597
1000,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,DB,2024-04-30 13:51:08.897597
1001,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,DB,2024-04-30 13:51:08.897597
1002,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,DB,2024-04-30 13:51:08.897597
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,DB,2024-04-30 13:51:08.897597
1004,1389,4,2017-07-14,2017-07-17,2017-07-16,2,6,DB,2024-04-30 13:51:08.897597
1005,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,DB,2024-04-30 13:51:08.897597
1006,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,DB,2024-04-30 13:51:08.897597
1007,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,DB,2024-04-30 13:51:08.897597
1008,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,DB,2024-04-30 13:51:08.897597
1009,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,DB,2024-04-30 13:51:08.897597
1010,8,3,2017-07-18,2017-07-18,,2,7,DB,2024-04-30 13:51:08.897597
1011,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,DB,2024-04-30 13:51:08.897597
1012,620,4,2017-07-18,2017-07-20,2017-07-20,2,7,DB,2024-04-30 13:51:08.897597
1013,174,4,2017-07-19,2017-07-22,2017-07-21,2,6,DB,2024-04-30 13:51:08.897597
1014,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,DB,2024-04-30 13:51:08.897597
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,DB,2024-04-30 13:51:08.897597
1016,1417,4,2017-07-19,2017-07-20,2017-07-21,3,9,DB,2024-04-30 13:51:08.897597
1017,168,4,2017-07-20,2017-07-21,2017-07-23,2,6,DB,2024-04-30 13:51:08.897597
1018,290,4,2017-07-22,2017-07-23,2017-07-23,2,6,DB,2024-04-30 13:51:08.897597
1019,408,4,2017-07-22,2017-07-23,2017-07-24,2,7,DB,2024-04-30 13:51:08.897597
1020,16,3,2017-07-23,2017-07-23,,2,6,DB,2024-04-30 13:51:08.897597
1021,125,4,2017-07-23,2017-07-24,2017-07-26,2,6,DB,2024-04-30 13:51:08.897597
1022,353,4,2017-07-23,2017-07-26,2017-07-24,2,7,DB,2024-04-30 13:51:08.897597
1023,356,4,2017-07-23,2017-07-26,2017-07-25,2,6,DB,2024-04-30 13:51:08.897597
1024,837,4,2017-07-23,2017-07-25,2017-07-26,2,7,DB,2024-04-30 13:51:08.897597
1025,1304,4,2017-07-23,2017-07-26,2017-07-26,2,6,DB,2024-04-30 13:51:08.897597
1026,1370,4,2017-07-26,2017-07-28,2017-07-29,1,2,DB,2024-04-30 13:51:08.897597
1027,588,4,2017-07-26,2017-07-28,2017-07-28,2,6,DB,2024-04-30 13:51:08.897597
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,DB,2024-04-30 13:51:08.897597
1029,407,4,2017-07-29,2017-07-30,2017-08-01,1,3,DB,2024-04-30 13:51:08.897597
1030,161,4,2017-07-29,2017-07-30,2017-07-31,2,6,DB,2024-04-30 13:51:08.897597
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,DB,2024-04-30 13:51:08.897597
1032,429,4,2017-07-30,2017-08-02,2017-08-01,2,6,DB,2024-04-30 13:51:08.897597
1033,582,4,2017-07-30,2017-07-31,2017-08-02,2,7,DB,2024-04-30 13:51:08.897597
1034,895,4,2017-07-30,2017-07-31,2017-07-31,2,7,DB,2024-04-30 13:51:08.897597
1035,1283,4,2017-07-30,2017-08-02,2017-08-02,2,6,DB,2024-04-30 13:51:08.897597
1036,1442,4,2017-07-30,2017-08-01,2017-07-31,2,6,DB,2024-04-30 13:51:08.897597
1037,1229,4,2017-07-31,2017-08-02,2017-08-03,2,6,DB,2024-04-30 13:51:08.897597
1038,1281,4,2017-07-31,2017-08-01,2017-08-03,2,7,DB,2024-04-30 13:51:08.897597
1039,1077,4,2017-08-02,2017-08-04,2017-08-03,2,7,DB,2024-04-30 13:51:08.897597
1040,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,DB,2024-04-30 13:51:08.897597
1041,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,DB,2024-04-30 13:51:08.897597
1042,539,4,2017-08-06,2017-08-07,2017-08-07,2,7,DB,2024-04-30 13:51:08.897597
1043,1235,4,2017-08-06,2017-08-09,2017-08-08,2,6,DB,2024-04-30 13:51:08.897597
1044,1270,4,2017-08-07,2017-08-10,2017-08-08,2,7,DB,2024-04-30 13:51:08.897597
1045,185,4,2017-08-07,2017-08-09,2017-08-10,3,9,DB,2024-04-30 13:51:08.897597
1046,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,DB,2024-04-30 13:51:08.897597
1047,116,3,2017-08-08,2017-08-08,,3,8,DB,2024-04-30 13:51:08.897597
1048,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,DB,2024-04-30 13:51:08.897597
1049,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,DB,2024-04-30 13:51:08.897597
1050,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,DB,2024-04-30 13:51:08.897597
1051,209,4,2017-08-10,2017-08-11,2017-08-11,2,7,DB,2024-04-30 13:51:08.897597
1052,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,DB,2024-04-30 13:51:08.897597
1053,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,DB,2024-04-30 13:51:08.897597
1054,189,4,2017-08-11,2017-08-12,2017-08-12,2,7,DB,2024-04-30 13:51:08.897597
1055,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,DB,2024-04-30 13:51:08.897597
1056,325,4,2017-08-12,2017-08-15,2017-08-13,2,7,DB,2024-04-30 13:51:08.897597
1057,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,DB,2024-04-30 13:51:08.897597
1058,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,DB,2024-04-30 13:51:08.897597
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,DB,2024-04-30 13:51:08.897597
1060,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,DB,2024-04-30 13:51:08.897597
1061,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,DB,2024-04-30 13:51:08.897597
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,DB,2024-04-30 13:51:08.897597
1063,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,DB,2024-04-30 13:51:08.897597
1064,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,DB,2024-04-30 13:51:08.897597
1065,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,DB,2024-04-30 13:51:08.897597
1066,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,DB,2024-04-30 13:51:08.897597
1067,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,DB,2024-04-30 13:51:08.897597
1068,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,DB,2024-04-30 13:51:08.897597
1069,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,DB,2024-04-30 13:51:08.897597
1070,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,DB,2024-04-30 13:51:08.897597
1071,602,4,2017-08-17,2017-08-20,2017-08-18,3,8,DB,2024-04-30 13:51:08.897597
1072,47,3,2017-08-18,2017-08-18,,1,3,DB,2024-04-30 13:51:08.897597
1073,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,DB,2024-04-30 13:51:08.897597
1074,11,3,2017-08-19,2017-08-19,,2,6,DB,2024-04-30 13:51:08.897597
1075,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,DB,2024-04-30 13:51:08.897597
1076,42,4,2017-08-19,2017-08-22,2017-08-22,2,6,DB,2024-04-30 13:51:08.897597
1077,412,4,2017-08-19,2017-08-20,2017-08-21,2,6,DB,2024-04-30 13:51:08.897597
1078,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,DB,2024-04-30 13:51:08.897597
1079,812,4,2017-08-19,2017-08-20,2017-08-20,2,7,DB,2024-04-30 13:51:08.897597
1080,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,DB,2024-04-30 13:51:08.897597
1081,1106,4,2017-08-19,2017-08-22,2017-08-22,2,6,DB,2024-04-30 13:51:08.897597
1082,1327,4,2017-08-20,2017-08-22,2017-08-21,2,6,DB,2024-04-30 13:51:08.897597
1083,1372,4,2017-08-20,2017-08-23,2017-08-23,2,6,DB,2024-04-30 13:51:08.897597
1084,2,4,2017-08-21,2017-08-24,2017-08-23,1,2,DB,2024-04-30 13:51:08.897597
1085,305,4,2017-08-21,2017-08-23,2017-08-23,1,3,DB,2024-04-30 13:51:08.897597
1086,220,4,2017-08-21,2017-08-23,2017-08-24,2,7,DB,2024-04-30 13:51:08.897597
1087,675,4,2017-08-22,2017-08-23,2017-08-25,3,8,DB,2024-04-30 13:51:08.897597
1088,1160,4,2017-08-22,2017-08-23,2017-08-23,3,8,DB,2024-04-30 13:51:08.897597
1089,46,3,2017-08-23,2017-08-23,,1,2,DB,2024-04-30 13:51:08.897597
1090,1427,4,2017-08-24,2017-08-26,2017-08-26,1,2,DB,2024-04-30 13:51:08.897597
1091,1260,4,2017-08-24,2017-08-25,2017-08-25,2,7,DB,2024-04-30 13:51:08.897597
1092,40,4,2017-08-25,2017-08-28,2017-08-27,1,2,DB,2024-04-30 13:51:08.897597
1093,326,4,2017-08-25,2017-08-28,2017-08-26,1,3,DB,2024-04-30 13:51:08.897597
1094,828,4,2017-08-25,2017-08-27,2017-08-28,2,6,DB,2024-04-30 13:51:08.897597
1095,1382,4,2017-08-26,2017-08-28,2017-08-27,3,9,DB,2024-04-30 13:51:08.897597
1096,589,4,2017-08-27,2017-08-29,2017-08-29,1,2,DB,2024-04-30 13:51:08.897597
1097,1311,4,2017-08-27,2017-08-30,2017-08-28,2,6,DB,2024-04-30 13:51:08.897597
1098,752,4,2017-08-28,2017-08-30,2017-08-30,1,2,DB,2024-04-30 13:51:08.897597
1099,1128,4,2017-08-28,2017-08-29,2017-08-30,2,6,DB,2024-04-30 13:51:08.897597
1100,1392,4,2017-08-28,2017-08-29,2017-08-29,2,7,DB,2024-04-30 13:51:08.897597
1101,379,4,2017-08-29,2017-08-30,2017-08-30,2,7,DB,2024-04-30 13:51:08.897597
1102,1317,4,2017-08-29,2017-08-31,2017-08-31,2,6,DB,2024-04-30 13:51:08.897597
1103,1394,4,2017-08-31,2017-09-02,2017-09-02,2,7,DB,2024-04-30 13:51:08.897597
1104,268,4,2017-09-01,2017-09-04,2017-09-03,2,6,DB,2024-04-30 13:51:08.897597
1105,747,4,2017-09-01,2017-09-04,2017-09-03,3,8,DB,2024-04-30 13:51:08.897597
1106,1009,4,2017-09-02,2017-09-04,2017-09-04,2,6,DB,2024-04-30 13:51:08.897597
1107,1424,4,2017-09-02,2017-09-05,2017-09-05,2,7,DB,2024-04-30 13:51:08.897597
1108,735,4,2017-09-03,2017-09-05,2017-09-04,1,3,DB,2024-04-30 13:51:08.897597
1109,23,4,2017-09-03,2017-09-04,2017-09-04,2,6,DB,2024-04-30 13:51:08.897597
